playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League,Age,Cluster
Sturla Ottesen,2001-05-25,9.2953,SC Cambuur Leeuwarden,Keuken Kampioen Divisie,0.573526517014071,0.0472353845524891,-0.2501001019545688,0.0186926421166294,82.14285714285714,53.57142857142857,28.57142857142857,50.0,24,1
Antonio Vitiello,2003-01-10,10.0304,Sorrento 1945,Serie C - Girone C,0.2522888391482551,0.5417687456955408,-0.4923266894790028,0.018529818557539,50.0,90.9090909090909,13.636363636363637,50.0,22,0
Kristján Snaer Frostason,2005-06-28,13.5449,HK Kópavogs,Besta deild,-1.07407954767239,0.8500733661486102,-0.1433068293637675,0.0182216954038401,13.333333333333334,93.33333333333331,33.33333333333333,46.666666666666664,19,0
Juan Silva,1998-08-02,12.7371,Gimnástica Segoviana CF,Primera Federación - Grupo I,-0.9535601243891988,0.58323731109306,0.0101189763352986,0.0179745733556156,13.636363636363637,81.81818181818183,50.0,54.54545454545454,26,3
Iván Anderson,1997-11-24,12.1833,Fortaleza CEIF,Liga Dimayor I,-0.2442799845187798,-0.3735501278250148,0.4390392497543942,0.0179691207469662,29.268292682926827,24.390243902439025,75.60975609756098,56.09756097560976,27,2
Mickaël Tirpan,1993-10-23,14.6515,Willem II Tilburg,Eredivisie,0.1701144236323821,-0.3017908535682806,0.1987375664002865,0.0178279908577071,63.1578947368421,31.57894736842105,84.21052631578947,63.1578947368421,31,1
Nicolò Radaelli,2003-01-24,9.3491,Mantova 1911,Serie B,0.4028894403634036,-0.0341217770180177,-0.1130216773165365,0.017775511323933,75.0,56.25,43.75,53.125,22,1
Eaden Roka,2007-09-03,11.658,SK Rapid Wien II,2. Liga,-0.2054837237466092,0.3996169793787656,-0.1800675359294634,0.0177388068649876,35.714285714285715,64.28571428571429,42.857142857142854,57.14285714285714,17,0
Joseda Menargues,2002-05-01,16.2878,FC Villarreal B,Primera Federación - Grupo II,1.1376370499433708,-0.1189908352589735,-0.3758322685493693,0.0167560968008171,96.15384615384616,38.46153846153847,30.76923076923077,53.84615384615385,23,1
Sondre Bjørshol,1994-04-30,8.0681,Viking FK,Eliteserien,-0.1833654636836098,0.0911388635132007,0.0478167063284609,0.0167430273407057,42.30769230769231,65.38461538461539,65.38461538461539,53.84615384615385,31,0
Boyd Reith,1999-05-05,9.6757,Sparta Rotterdam,Eredivisie,0.5091223591901499,0.0710312010157469,-0.2462915647710802,0.0158541880465553,84.21052631578947,52.63157894736842,36.84210526315789,57.89473684210527,26,1
Matheuzinho,2000-09-08,24.2862,Corinthians São Paulo,Campeonato Brasileiro Série A,0.4532724195403695,0.3214273148693894,-0.4166735433762602,0.0156509495930431,74.28571428571429,62.857142857142854,20.0,51.42857142857142,24,0
Alberto Lattanzio,2004-03-22,19.1788,Union Clodiense Chioggia,Serie C - Girone A,-0.3636015688986162,0.191136756227298,0.0474936677892967,0.0155497014050146,33.33333333333333,66.66666666666666,66.66666666666666,48.148148148148145,21,3
Romario Caicedo,1990-05-23,20.9492,CS Emelec,LigaPro Serie A Primera Etapa,-0.3550102219521478,-0.0908098949678856,0.2627425963874058,0.015448660745143,30.0,40.0,85.0,60.0,35,3
Paolo Ghiglione,1997-02-02,11.171,US Salernitana 1919,Serie B,-0.255386297480729,-0.4253985118921777,0.4784466009885556,0.015334231786442,34.375,21.875,93.75,50.0,28,2
Marc Pubill,2003-06-20,18.9707,UD Almería,LaLiga2,0.5632712623629355,-0.3727439836781007,0.0734411569868805,0.0152423788293481,72.72727272727273,27.27272727272727,48.48484848484848,51.51515151515152,21,1
Ilya Putrya,1998-05-15,19.5726,LNZ Cherkasy,Premier Liga,0.1820601441074687,-0.2501919884591029,0.1449196007040432,0.0140586531776271,53.125,34.375,75.0,50.0,27,1
Ashley Young,1985-07-09,13.3333,FC Everton,Premier League,-0.2064141374451382,0.3124684691431566,-0.1205473952164977,0.0138348088636531,32.0,68.0,52.0,60.0,39,0
Samu Vázquez,2001-04-02,14.6724,Hércules Alicante,Primera Federación - Grupo II,-0.0763147250074818,-0.0360778981665369,0.0911533752913529,0.0131288095213245,46.15384615384615,50.0,53.84615384615385,50.0,24,1
Roberto Pierno,2001-02-14,10.8687,Campobasso FC,Serie C - Girone B,-0.3301870442428482,0.1890227045383301,0.0286866144941824,0.013029514262228,40.0,56.666666666666664,63.33333333333333,53.333333333333336,24,3
Sergio Cubero,1999-09-05,10.6378,SD Eibar,LaLiga2,-0.5435284942599511,0.494585613039775,-0.1147864321428695,0.0127453712476397,27.27272727272727,87.87878787878788,39.39393939393939,48.48484848484848,25,0
Leonard Langhans,1998-10-23,16.5247,1. FC Schweinfurt 05,Regionalliga Bayern,0.689694934596538,-0.5773723080417417,0.1681541224940294,0.0115280342270112,75.0,18.75,68.75,50.0,26,1
Andréa Librici,2004-12-09,10.041,MVV Maastricht,Keuken Kampioen Divisie,-0.59021279287571,-0.1359123615396082,0.390786174119033,0.0102418932395599,21.428571428571427,39.285714285714285,78.57142857142857,46.42857142857143,20,3
Mateus Pivô,1997-12-16,22.2654,Brusque FC (SC),Campeonato Brasileiro Série B,-0.4108218108588859,0.6296585708751912,-0.2878239470834379,0.0086953614469925,23.333333333333332,86.66666666666667,36.666666666666664,56.666666666666664,27,0
Arnau Martínez,2003-04-25,16.7714,FC Girona,LaLiga,0.3348674983254542,0.0463779015545941,-0.1687480984247711,0.0072691209180517,69.56521739130434,60.86956521739131,39.130434782608695,43.47826086956522,22,1
Brodi Hughes,2004-10-16,10.2093,FC Chelsea U21,Premier League 2,-0.3122406636798928,0.0926058273691879,0.081811811638404,0.006779222080519,46.15384615384615,76.92307692307693,61.53846153846154,61.53846153846154,20,3
Igor Perduta,1990-11-15,9.3498,Vorskla Poltava,Premier Liga,0.3013106818289159,-0.1614325163299917,0.0063304189602375,0.0066094441823929,68.75,40.625,56.25,46.875,34,1
Marcinho,1996-05-16,20.1772,Ituano FC (SP),Campeonato Brasileiro Série B,0.6571716690148447,-0.2055189608423539,-0.1177797277915358,0.0065018200019539,86.66666666666667,33.33333333333333,46.666666666666664,53.333333333333336,29,1
Sebastian Stolze,1995-01-29,15.1021,SV Sandhausen,3. Liga,-0.1236405674396093,-0.1059012375483652,0.1507482108312114,0.0060431482441954,44.827586206896555,48.27586206896552,68.96551724137932,58.620689655172406,30,1
Garcia,2002-01-04,24.1217,CD Nacional,Liga Portugal Bwin,0.4929581181603391,-0.120208068618477,-0.1140031647906723,0.0052173754597983,65.21739130434783,43.47826086956522,56.52173913043478,52.17391304347826,23,1
Georgios Manthatis,1997-05-11,11.7698,Athens Kallithea FC,Super League 1,-0.4366258540027953,0.3429354528155418,-0.0612483483320784,0.0051404809354452,26.31578947368421,78.94736842105263,63.1578947368421,57.89473684210527,28,0
Kluiverth Aguilar,2003-05-05,11.1997,Lommel SK,Challenger Pro League,1.127048913361827,-0.3131523547045987,-0.2461392547806707,0.0050437938744541,100.0,38.88888888888889,38.88888888888889,44.44444444444444,22,1
Hugo Mallo,1991-06-22,12.2415,Aris Thessaloniki,Super League 1,0.0144210879835469,0.3936456005600875,-0.3018547325432852,0.0048255481482616,47.368421052631575,84.21052631578947,36.84210526315789,52.63157894736842,33,0
Maxime Sivis,1998-04-01,16.8099,FC Dinamo 1948,SuperLiga,-0.1770744307108998,0.0857223958045289,0.0223110070336702,0.0046279055545567,40.0,60.0,52.0,56.00000000000001,27,0
Shinnosuke Fukuda,2000-09-04,30.8625,Kyoto Sanga,J1 League,-1.1312874144227418,0.3273207521839684,0.2558041246414573,0.0034166364684963,3.571428571428571,82.14285714285714,75.0,60.71428571428571,24,3
Riku Handa,2002-01-01,20.7467,Gamba Osaka,J1 League,-0.1425089591696672,0.2321335618212058,-0.110004721192688,0.0032428302667789,50.0,71.42857142857143,42.857142857142854,57.14285714285714,23,0
Cornel Râpă,1990-01-16,11.8733,UTA Arad,SuperLiga,-0.0428747969294561,0.2353344770349087,-0.1583297526805502,0.0025437188700792,52.0,72.0,36.0,52.0,35,0
Aaron Nemane,1997-09-26,27.3307,Milton Keynes Dons,League Two,0.2949330595281542,-1.2961187911270542,0.8823168462431974,0.0023876158206007,74.28571428571429,2.857142857142857,94.28571428571428,51.42857142857142,27,2
Francesco D'Alessio,2004-02-21,9.7881,AS Cittadella,Serie B,-1.459829980169917,0.9767409992309078,-0.1058384831292763,0.0022660362886599,3.125,96.875,46.875,46.875,21,3
Niklas König,2008-02-28,11.7179,Borussia Dortmund U17,U17 DFB-Nachwuchsliga,0.6264040668861995,-0.3731060926871327,0.0161358271024987,0.0019548031328679,88.57142857142857,20.0,57.14285714285714,48.57142857142857,17,1
Samir Taylor,2004-02-04,12.2141,Santa Ana FC,Primera División Apertura,-0.2862602258489973,0.4513854958678313,-0.2203184208061135,0.0015895890211903,36.36363636363637,76.36363636363637,34.54545454545455,49.09090909090909,21,0
Lorenzo Venuti,1995-04-12,13.6165,Sampdoria Genua,Serie B,0.0267788803779022,0.1621652202401046,-0.1350933248862244,0.001321606960816,46.875,78.125,31.25,43.75,30,0
Brayann Pereira,2003-05-21,18.3364,NEC Nijmegen,Eredivisie,-0.8924936331898208,0.129805665380045,0.2983774153219185,0.0012030931399149,10.526315789473683,68.42105263157895,89.47368421052632,52.63157894736842,22,3
Gregori Anangonó,1998-05-16,18.7626,CD Universidad Católica,LigaPro Serie A Primera Etapa,0.3727862606547664,-0.4598116999817342,0.1915603080635647,-0.0001747042340495,75.0,25.0,75.0,55.00000000000001,27,1
Josh Key,1999-11-19,28.8736,Swansea City,Championship,0.322968802006767,-0.6067015637973456,0.3267135847653308,-0.0007306737833186,69.44444444444444,19.444444444444446,72.22222222222221,50.0,25,1
Stefan Ristovski,1992-02-12,11.7911,GNK Dinamo Zagreb,1.HNL,0.9421885378043168,-0.7528184870808778,0.162024656346066,-0.0021376675617141,90.0,10.0,60.0,50.0,33,1
Vakhtang Chanturishvili,1993-08-05,12.9111,FK Jablonec,Fortuna Liga,0.7258333767746167,-0.3211378474143631,-0.0785400524100817,-0.0025745948246405,85.18518518518519,29.629629629629623,51.85185185185185,62.96296296296296,31,1
Andoni Gorosabel,1996-08-04,9.0156,Athletic Bilbao,LaLiga,-0.1298372975583892,0.2896209452900763,-0.1741359404173957,-0.0029613018479792,47.82608695652174,69.56521739130434,34.78260869565217,39.130434782608695,28,0
Lewis Miller,2000-08-24,14.1255,Hibernian FC,Scottish Premiership,-0.4425294471043181,0.3040580673287637,-0.0475624211803931,-0.0034886553869732,37.5,68.75,62.5,56.25,24,3
Alon Azugi,1999-07-22,13.6295,Maccabi Petah Tikva,Ligat ha'Al,-0.0640343718539126,0.1778941054746807,-0.1182041916428812,-0.0037358236939408,60.0,53.333333333333336,46.666666666666664,60.0,25,0
Tate Russell,1999-08-24,17.2265,Western United FC,A-League Men,0.4005810070005818,-0.1786535800276206,-0.0476572894868582,-0.003858331878637,72.72727272727273,36.36363636363637,63.63636363636363,54.54545454545454,25,1
Colm Horgan,1994-07-02,8.7547,FC Galway United,Irish Premier Division,-0.4371049385858577,0.4913101738549076,-0.1977567045793516,-0.0044529439286621,33.33333333333333,80.0,53.333333333333336,60.0,30,0
Mitchell Weiser,1994-04-21,20.7811,SV Werder Bremen,1. Bundesliga,0.2955791675256655,-0.5777663650598232,0.3071868318313239,-0.0048683199417092,65.0,10.0,80.0,65.0,31,1
Timothy Castagne,1995-12-05,13.5598,FC Fulham,Premier League,0.3068579066268821,0.4201559040926639,-0.4743632008753284,-0.005037292636089,68.0,80.0,24.0,56.00000000000001,29,0
Mike te Wierik,1992-06-08,14.0,FC Emmen,Keuken Kampioen Divisie,0.2496292909251519,0.1582474184959904,-0.2456851573277828,-0.0052458661388752,64.28571428571429,64.28571428571429,35.714285714285715,42.857142857142854,32,0
Iñigo Arguibide,2005-04-19,9.4782,CA Osasuna B,Primera Federación - Grupo I,-0.3690207383019639,0.55083094215991,-0.2761600128512967,-0.0052853236875078,31.818181818181817,77.27272727272727,31.818181818181817,50.0,20,0
Serdar Bingöl,1996-01-06,9.9376,Türkspor Dortmund,Regionalliga West,-0.254958153199376,-0.277423231840935,0.3161115713160255,-0.0058395546919909,45.0,40.0,90.0,65.0,29,2
Jannis Held,2000-01-11,14.0875,SV Eintracht Trier 05,Regionalliga Südwest,-0.3507566986205436,-0.2904108213121721,0.3662602148583717,-0.0069780304971017,27.77777777777778,33.33333333333333,83.33333333333334,50.0,25,2
Hugo Vandermersch,1999-05-05,17.4772,FC St. Gallen 1879,Super League,-0.0414359720866725,0.5344491995974868,-0.4154911397010676,-0.0082009874236945,37.5,81.25,18.75,56.25,26,0
Juan Barinaga,2000-10-10,18.2458,CA Belgrano,Liga Profesional de Fútbol,-0.6448886225664214,-0.2941906184907512,0.4970085338911286,-0.0082906007340393,25.0,26.923076923076923,82.6923076923077,50.0,24,2
Ricardinho,1994-03-24,24.3449,Petrolul Ploiesti,SuperLiga,0.053909184289133,-0.1925661442863727,0.1070899999717722,-0.0084258136551063,60.0,32.0,64.0,48.0,31,1
Sebastian Ohlsson,1993-05-26,12.2237,IFK Göteborg,Allsvenskan,-0.3787594116882403,0.6553645578013277,-0.3605987555241448,-0.0086437270930485,37.5,95.83333333333334,20.833333333333336,50.0,32,0
Artur Prokhorov,,10.3338,Kickers Offenbach U17,U17 DFB-Nachwuchsliga,0.1713207026210845,-0.0623901582349743,-0.047499089498385,-0.0089470051322973,60.0,42.857142857142854,45.714285714285715,45.714285714285715,0,1
Shaq Moore,1996-11-02,18.3142,Nashville SC,Major League Soccer,0.2789013543735608,-0.0505948891128878,-0.1067401972792611,-0.009961029090466,62.16216216216216,45.94594594594595,43.24324324324324,56.75675675675676,28,1
Yassin Daoussi,2000-06-02,15.5907,AC Oulu,Veikkausliiga,-0.3135016344975576,0.6306170275744735,-0.3736636246654579,-0.0101329983479019,42.857142857142854,92.85714285714286,28.57142857142857,42.857142857142854,24,0
Deago Nelson,2005-12-05,11.4961,West Bromwich Albion U21,Premier League 2,-0.5306803002063754,-0.5616802340070677,0.6497127357962531,-0.0103534108354348,30.76923076923077,15.384615384615383,92.3076923076923,53.84615384615385,19,2
Sandro Ingolitsch,1997-04-18,17.8232,SCR Altach,Bundesliga,-0.8538661553834336,0.1935064049948758,0.2032730602568453,-0.0115731122128998,16.666666666666664,66.66666666666666,75.0,41.66666666666667,28,3
Alessandro Ciranni,1996-06-28,19.7452,FC Buzău,SuperLiga,0.3905991617132896,-0.4883153025645251,0.1783285776590374,-0.012542663608359,76.0,20.0,72.0,44.0,28,1
Lucas Vázquez,1991-07-01,16.1853,Real Madrid,LaLiga,0.3178509694236148,-0.7082062754492345,0.3796174562375122,-0.0134741472156286,65.21739130434783,13.043478260869565,86.95652173913044,34.78260869565217,33,1
Erlend Dahl Reitan,1997-09-11,16.9187,Rosenborg BK,Eliteserien,0.2112080573712391,-0.1460786233089157,-0.0105444145087705,-0.0136308932128194,57.692307692307686,46.15384615384615,61.53846153846154,50.0,27,1
Diego Borghini,1997-03-04,10.1166,UC AlbinoLeffe,Serie C - Girone A,0.0498052405797788,0.1228863501388516,-0.1495122998284279,-0.0143092642582387,51.85185185185185,55.55555555555556,48.148148148148145,44.44444444444444,28,0
Milan van Ewijk,2000-09-08,35.775,Coventry City,Championship,-0.0977393955904468,0.0491966223100374,-0.0287923693499397,-0.0152856275170491,47.22222222222222,50.0,52.77777777777778,47.22222222222222,24,0
Borja San Emeterio,1997-03-16,18.3625,CF Intercity,Primera Federación - Grupo II,0.5601274429227664,-0.0558833229209028,-0.2437549438773422,-0.0172233991825667,84.61538461538461,42.30769230769231,34.61538461538461,46.15384615384615,28,1
Emanuel Beltrán,1998-01-23,26.9618,CA Boston River,Primera División Apertura,0.2946940336971342,-0.3173341866940004,0.0773947624911014,-0.0173005154824776,61.81818181818181,29.09090909090909,60.0,47.27272727272727,27,1
Jón Gísli Eyland Gíslason,2002-02-25,23.6016,ÍA Akranes,Besta deild,-0.2148777565172959,0.0129546025448911,0.0459462625201139,-0.0177656222786959,33.33333333333333,46.666666666666664,53.333333333333336,40.0,23,3
Elias Neufeld,2008-09-16,9.4745,SC Paderborn 07 U17,U17 DFB-Nachwuchsliga,0.2324318619689052,-0.0594532949902447,-0.0974708082261561,-0.0181841445545748,71.42857142857143,45.714285714285715,42.857142857142854,42.857142857142854,16,1
Alessandro Di Pardo,1999-07-18,9.2699,Modena FC,Serie B,0.0956449352464787,-0.0329783602093513,-0.0574297351075159,-0.0182568198223594,59.375,59.375,56.25,40.625,25,1
Jordan Lawrence-Gabriel,1998-09-25,12.8397,FC Blackpool,League One,0.0982635749292942,-0.2577614762676562,0.1136534856527736,-0.0194197331640726,60.60606060606061,36.36363636363637,57.57575757575758,54.54545454545454,26,1
Mathys Tourraine,2001-01-14,21.7746,Paris FC,Ligue 2,0.464371263983254,0.0788573162074048,-0.3117036418799371,-0.0197923253767292,80.76923076923077,53.84615384615385,26.923076923076923,53.84615384615385,24,1
Sebastián Figueredo,2001-08-25,8.0683,Montevideo Wanderers,Primera División Apertura,-0.9045870561267036,0.6907907859427634,-0.1802742766860493,-0.0202640606540957,12.727272727272728,89.0909090909091,38.18181818181819,45.45454545454545,23,3
Marko Lukovic,2003-09-04,16.5944,FK Tekstilac Odzaci,Super liga Srbije,-0.1790691146483533,0.5457180689668609,-0.3899486102709301,-0.0202893734131879,52.63157894736842,89.47368421052632,31.57894736842105,57.89473684210527,21,0
Yutaka Yoshida,1990-02-17,9.0597,Shimizu S-Pulse,J2 League,1.05954619788,-0.11006726463376,-0.4309378628419336,-0.0205363413246861,88.88888888888889,41.66666666666667,33.33333333333333,50.0,35,1
Pipa,1998-01-26,10.5611,Burgos CF,LaLiga2,0.8941948775627129,0.0144764043209998,-0.4547204748264121,-0.0207184966469929,87.87878787878788,45.45454545454545,18.181818181818183,45.45454545454545,27,1
Marcelinho,1998-07-20,18.7882,Chapecoense,Campeonato Brasileiro Série B,-0.9203760885688348,-0.1555973513400539,0.4832518038277754,-0.0210709789602868,6.666666666666667,40.0,73.33333333333333,50.0,26,3
Jorge Sánchez,1997-12-10,15.2703,CD Cruz Azul,Liga MX Apertura,0.4041542329471489,-0.6648090038136498,0.2901562457086714,-0.0212819941764455,84.21052631578947,26.31578947368421,78.94736842105263,57.89473684210527,27,1
Santiago Roa,1995-10-04,11.3038,Boyacá Patriotas,Liga Dimayor I,-0.2180492421568151,-0.1315359221582771,0.1516303813013544,-0.0214137496011505,31.70731707317073,39.02439024390244,63.41463414634146,53.65853658536586,29,3
Francesco Zallu,2003-04-29,11.9587,AS Gubbio 1910,Serie C - Girone B,0.0442780262096577,-0.2889090372920836,0.154653550828052,-0.0226684599376743,56.666666666666664,43.333333333333336,66.66666666666666,50.0,22,1
Henry Heroki Mochizuki,2001-09-20,16.7853,Machida Zelvia,J1 League,-0.8872909955935652,0.5541206395957546,-0.0877357250233592,-0.0229970515207106,10.714285714285714,92.85714285714286,46.42857142857143,53.57142857142857,23,3
Diego Orellana,1993-05-16,11.7391,Club Deportes Iquique,Primera División de Chile,-0.0591062375348316,-0.1490047300649963,0.0899872858887948,-0.0234786243797573,57.14285714285714,38.095238095238095,71.42857142857143,52.38095238095239,32,1
Álex Roldán,1996-07-28,28.2227,Seattle Sounders FC,Major League Soccer,0.4547284011992192,0.1167878507648892,-0.3488508557709728,-0.0251614570893827,83.78378378378379,56.75675675675676,29.72972972972973,54.054054054054056,28,1
Zeki Çelik,1997-02-17,12.7816,AS Rom,Serie A,0.0190350753888898,0.2973739862888433,-0.2965058197143805,-0.0255397085925981,44.0,68.0,36.0,44.0,28,0
Thibaut Vargas,2000-05-22,21.7577,Stade Laval,Ligue 2,0.0362166154952326,-0.8598250417399325,0.5935526728348912,-0.0265967387342287,46.15384615384615,7.6923076923076925,88.46153846153845,50.0,25,2
Arturo Astorga,1998-03-29,14.3731,New Mexico United,USL Championship,0.9220289178803088,0.1994370033468003,-0.6254152151792018,-0.027228112083199,91.8918918918919,62.16216216216216,16.216216216216218,45.94594594594595,27,1
Florent Hadergjonaj,1994-07-31,24.0,Alanyaspor,Süper Lig,0.8200774884212383,-0.377479278562891,-0.1315564343030294,-0.0273026452491274,90.9090909090909,22.727272727272727,50.0,50.0,30,1
Alex Healy-Byrne,,8.4738,Burnley FC U23,U23 Professional Development League,0.3419033576995304,-0.0254462421544596,-0.1929556618201356,-0.0273555610332157,75.0,62.5,50.0,50.0,0,1
Junya Suzuki,1996-01-07,15.645,Machida Zelvia,J1 League,-0.6756407754438255,0.1299508925584803,0.1359525316981195,-0.0284667034291432,21.428571428571427,53.57142857142857,64.28571428571429,50.0,29,3
Jasper Pattenden,2002-04-15,9.0392,Wycombe Wanderers,League One,-0.2940502377839004,0.8521451699415182,-0.5972933522074793,-0.0293412465706144,39.39393939393939,93.93939393939394,15.151515151515152,51.51515151515152,23,0
Santiago Arias,1992-01-13,20.9757,EC Bahia,Campeonato Brasileiro Série A,1.023378464393027,-0.5413019050659755,-0.1029658442406756,-0.03111460380279,94.28571428571428,17.142857142857142,42.857142857142854,48.57142857142857,33,1
Lewis Colwell,2005-12-01,11.8855,Chippenham Town,National League South,1.3078219376333169,-0.384282550680689,-0.3528973141470508,-0.0317382965777506,100.0,41.66666666666667,29.166666666666668,50.0,19,1
Dion Kelly-Evans,1996-09-21,10.367,FC Woking,National League,0.1980099552557675,0.4603319192954409,-0.5175625416443372,-0.0321849809353939,67.56756756756756,72.97297297297297,18.91891891891892,56.75675675675676,28,0
Natanas Žebrauskas,2002-02-18,17.6434,FK Banga Gargzdai,A Lyga,-0.112455549903806,0.4327909714551398,-0.3585617054086825,-0.0323670374053694,45.45454545454545,72.72727272727273,45.45454545454545,63.63636363636363,23,0
Mateo Ponte,2003-05-24,12.4163,Botafogo Rio de Janeiro,Campeonato Brasileiro Série A,-0.3457261778120619,0.1178608309806581,-0.0106705924412977,-0.032695711317766,31.428571428571427,57.14285714285714,54.285714285714285,45.714285714285715,22,3
Todor Todoroski,1999-02-26,11.4234,ACSM Politehnica Iasi,SuperLiga,-0.8344797595623252,0.2748881181745016,0.0839618779181619,-0.0329022654882166,16.0,76.0,56.00000000000001,40.0,26,3
Remeao Hutton,1998-09-28,28.4111,FC Gillingham,League Two,0.781133747141088,-0.3918098527720791,-0.1167875376589632,-0.0334610909885435,88.57142857142857,25.71428571428571,54.285714285714285,48.57142857142857,26,1
Clément Michelin,1997-05-11,14.1436,Racing Santander,LaLiga2,-0.1458421029579185,0.4770153788172866,-0.3809146709105159,-0.0336246399152655,42.42424242424242,84.84848484848484,24.24242424242424,42.42424242424242,28,0
Nahuel Furtado,1998-03-20,13.685,Cerro Largo FC,Primera División Apertura,0.0805580649245518,-0.193934975077965,0.0396973844415167,-0.0339018052936948,52.72727272727272,36.36363636363637,56.36363636363636,43.63636363636363,27,1
Nicolás Tripichio,1996-01-05,11.0191,Defensa y Justicia,Liga Profesional de Fútbol,0.4702582438196949,0.0900010835228815,-0.3543436607513111,-0.0339026193411424,67.3076923076923,61.53846153846154,26.923076923076923,48.07692307692308,29,1
Johaneko Louis-Jean,2004-06-28,9.2357,Bilbao Athletic,Primera Federación - Grupo I,0.2501881430809637,-0.6106898742137499,0.2880608668986215,-0.0340764372542399,59.09090909090909,27.27272727272727,77.27272727272727,45.45454545454545,20,1
Habib Sylla,1999-02-12,22.0252,União Leiria,Liga Portugal 2,0.4101977647086636,-0.167807861231587,-0.1277291318403782,-0.0341713078174929,81.81818181818183,40.909090909090914,45.45454545454545,54.54545454545454,26,1
Dion Cools,1996-06-04,8.7216,Buriram United,AFC Champions League Elite,-0.1428571428571426,-0.1999999999999969,0.1428571428571428,-0.0342857142857131,50.0,50.0,100.0,50.0,28,1
Thiago Santamaría,2003-04-04,20.8583,Argentinos Juniors,Liga Profesional de Fútbol,0.1037091297667857,0.356024516672718,-0.4005253233952353,-0.0348859887390474,53.84615384615385,80.76923076923077,21.153846153846153,46.15384615384615,22,0
Steven van der Sloot,2002-07-06,22.5722,ADO Den Haag,Keuken Kampioen Divisie,-1.1089860113956225,-0.0271677518385384,0.4362893385177128,-0.0349757130896422,7.142857142857142,50.0,82.14285714285714,39.285714285714285,22,3
Thijmen Goppel,1997-02-16,17.8116,SV Wehen Wiesbaden,3. Liga,-0.4593953692400704,-0.9402761703050612,0.8554139396497601,-0.0360394606123933,24.13793103448276,6.896551724137931,93.10344827586206,55.172413793103445,28,2
Sergiy Kulynych,1995-01-09,16.3445,FC Dziugas Telsiai,A Lyga,-0.88498254444548,0.7817254755005645,-0.2962383426732652,-0.0366998466668678,18.181818181818183,90.9090909090909,54.54545454545454,54.54545454545454,30,0
Euclides Cabral,1999-01-05,9.5868,Neuchâtel Xamax FCS,Challenge League,0.1816677978784562,-0.2623201043527397,0.0414388625382846,-0.0368309888055395,61.53846153846154,38.46153846153847,53.84615384615385,53.84615384615385,26,1
Joel McGregor,2006-03-24,11.5234,Swindon Town,League Two,-0.2065469622057663,0.2816613434819559,-0.2118129108545051,-0.038043732106996,40.0,71.42857142857143,42.857142857142854,45.714285714285715,19,0
Cameron Evans,2001-02-23,10.5912,Newport County,League Two,0.3082001131076238,0.3906518185130122,-0.5254064984964462,-0.0380647652223217,77.14285714285715,82.85714285714286,20.0,42.857142857142854,24,0
Dani Fernández,1997-04-30,11.896,FK Khimki,Premier Liga,0.0055425332366617,0.0326465175033293,-0.1133828772952016,-0.0384875070093431,40.625,50.0,43.75,43.75,28,1
Iza Carcelén,1993-04-23,17.5746,FC Cádiz,LaLiga2,0.4022402900971581,0.20092893081494,-0.4227877156455672,-0.0394812882358445,66.66666666666666,60.60606060606061,21.21212121212121,39.39393939393939,32,0
Lukas Fabis,1998-05-05,16.4444,FC Kosice,Fortuna Liga,-0.2037640505153863,-0.0227174556475786,0.0199819940423597,-0.0397120222606678,55.55555555555556,55.55555555555556,59.25925925925925,59.25925925925925,27,3
Milans Tihonovics,2005-12-30,8.6415,BFC Daugavpils,Virsliga,-0.5867791627886282,0.5121990001579055,-0.2265060554444712,-0.0400139074524707,40.0,90.0,40.0,70.0,19,0
Jürgen Heil,1997-04-04,17.692,TSV Hartberg,Bundesliga,-0.1046619556563299,0.8061501202411548,-0.6713573330783903,-0.0408906489321374,50.0,91.66666666666666,16.666666666666664,33.33333333333333,28,0
Aldair Gutiérrez,1998-06-17,31.4682,Atlético Bucaramanga,Liga Dimayor I,-0.0066480213946344,-0.0665092144856536,-0.0366595549543929,-0.0411046290783825,53.65853658536586,43.90243902439025,53.65853658536586,51.21951219512195,26,1
Rhys Williams,1995-08-09,9.8066,Detroit City FC,USL Championship,0.0115498508815357,-0.0162420457522336,-0.0843187999876153,-0.0413182058314015,48.64864864864865,54.054054054054056,51.35135135135135,43.24324324324324,29,1
Jeremy Petris,1998-01-28,20.0509,RSC Charleroi,Jupiler Pro League,-0.4242173238168547,0.3858010333332163,-0.2038973318339732,-0.0415669024220332,28.57142857142857,76.19047619047619,38.095238095238095,52.38095238095239,27,0
Tendayi Darikwa,1991-12-13,27.052,Lincoln City,League One,-0.5835421325502059,-0.1006136147377041,0.2435141073436395,-0.0423418433635998,18.181818181818183,48.48484848484848,75.75757575757575,48.48484848484848,33,3
Rok Pirtovsek,1996-04-03,20.8429,NK Nafta 1903,Prva Liga,-0.2989234285909177,-0.0490260990315655,0.07660153029066,-0.0424731317484344,53.84615384615385,46.15384615384615,53.84615384615385,61.53846153846154,29,3
