playerName,birthdate,matchShare,squadName,competitionName,Build_Up_Passing_Score,Defensive_Ability_Score,Final_Third_Quality_Score,Overall_RWB_Score,Build_Up_Passing_Score_Percentile_League,Defensive_Ability_Score_Percentile_League,Final_Third_Quality_Score_Percentile_League,Overall_RWB_Score_Percentile_League
Rhys Williams,1995-08-09,9.8066,Detroit City FC,USL Championship,0.01154985088153573,-0.016242045752233668,-0.08431879998761535,-0.04131820583140155,48.64864864864865,54.054054054054056,51.35135135135135,43.24324324324324
Jeremy Petris,1998-01-28,20.0509,RSC Charleroi,Jupiler Pro League,-0.42421732381685473,0.38580103333321636,-0.20389733183397324,-0.0415669024220332,28.57142857142857,76.19047619047619,38.095238095238095,52.38095238095239
Tendayi Darikwa,1991-12-13,27.052,Lincoln City,League One,-0.5835421325502059,-0.10061361473770417,0.2435141073436395,-0.042341843363599876,18.181818181818183,48.484848484848484,75.75757575757575,48.484848484848484
Rok Pirtovsek,1996-04-03,20.8429,NK Nafta 1903,Prva Liga,-0.2989234285909177,-0.0490260990315655,0.07660153029066008,-0.04247313174843443,53.84615384615385,46.15384615384615,53.84615384615385,61.53846153846154
James Carragher,2002-11-11,8.2917,Wigan Athletic,League One,0.6148063390878332,-0.11799256070140715,-0.27602379944954053,-0.04254683818021911,81.81818181818183,45.45454545454545,33.33333333333333,45.45454545454545
Lukas Reich,2006-10-24,15.6105,TSV 1860 München,3. Liga,0.5691875334254436,0.2589398434686653,-0.5498716949891611,-0.04297581084600095,75.86206896551724,68.96551724137932,13.793103448275861,51.724137931034484
Rodrigo Pinheiro,2002-08-28,8.7058,FC Famalicão,Liga Portugal Bwin,0.03513900490194299,-0.07399257074349577,-0.053770998010754856,-0.0430665478846746,56.52173913043478,52.17391304347826,65.21739130434783,47.82608695652174
Herman Kleppa,1996-09-17,13.7858,Sandnes Ulf,OBOS-ligaen,-0.2600833252890412,-0.30334045734854165,0.25329905236533623,-0.044201251565396504,45.0,25.0,75.0,55.00000000000001
Luciano Abecasis,1990-06-04,13.2611,Independiente Rivadavia,Liga Profesional de Fútbol,-0.6506142746001612,0.5452464289506052,-0.2343559606465012,-0.04474678707824599,23.076923076923077,84.61538461538461,40.38461538461539,44.230769230769226
Itsuki Oda,1998-07-16,16.3208,Avispa Fukuoka,J1 League,-0.5245450664508606,-0.26647975222387804,0.34048299750743627,-0.04495957769018312,25.0,21.428571428571427,82.14285714285714,46.42857142857143
David Doudera,1998-05-31,19.2903,SK Slavia Prag,Fortuna Liga,1.0689321809549557,-1.139060523845016,0.3103378273149102,-0.04523272486305485,92.5925925925926,7.4074074074074066,77.77777777777779,55.55555555555556
Tim Kircher,1999-03-10,14.3455,TSV Steinbach Haiger,Regionalliga Südwest,0.4859044577194932,-0.661611732439264,0.1980645214268354,-0.04525418016776778,72.22222222222221,22.22222222222222,72.22222222222221,44.44444444444444
Emiliano Ancheta,1999-06-09,24.066,Danubio FC,Primera División Apertura,-0.6617180889440993,0.24703891572082984,-0.0002819446239623463,-0.04600687236731249,21.818181818181817,69.0909090909091,52.72727272727272,41.81818181818181
Saeed Baattia,2000-09-23,11.7692,Al-Fateh SC,Saudi Pro League,-0.26174762295944476,0.6982631550262225,-0.5291570238720559,-0.04607808107513627,38.88888888888889,77.77777777777779,16.666666666666664,55.55555555555556
Felix Passlack,1998-05-29,17.4223,VfL Bochum,1. Bundesliga,-0.6354391698118745,0.18085061006173622,0.03875210562833663,-0.046351672908015756,10.0,70.0,60.0,60.0
Mohamed Bouchouari,2000-11-15,12.0469,Rodez AF,Ligue 2,-1.0583654206827466,-0.008604356416191727,0.37401623585781346,-0.04637730274620039,11.538461538461538,50.0,80.76923076923077,46.15384615384615
Tidiane Touré,2004-11-05,8.7147,FC Schalke 04 II,Regionalliga West,-1.3246436334678493,0.2253823473506699,0.30291162740527855,-0.049734672788460055,5.0,65.0,85.0,60.0
Chie Edoojon Kawakami,1998-04-21,17.3166,Thespakusatsu Gunma,J2 League,-0.07799886605776928,-0.03364108015359092,-0.05057129716406916,-0.0501312349891418,50.0,44.44444444444444,47.22222222222222,47.22222222222222
Jordan Smith,1991-04-23,11.231,Santos de Guápiles FC,Primera División Apertura,0.591613403651283,-0.6533142673209669,0.13347768418835598,-0.05027235494732159,81.81818181818183,12.727272727272727,63.63636363636363,40.0
Subaru Nishimura,2003-06-13,8.1323,Wuppertaler SV,Regionalliga West,0.32106756247606444,0.1157205003973637,-0.3459158060979108,-0.05094642510976968,65.0,55.00000000000001,30.0,55.00000000000001
Branco Ampuero,1993-07-19,11.1363,CD Universidad Católica,Primera División de Chile,0.16633332363434458,-0.14250853056842025,-0.08043271469690674,-0.0528060425856862,61.904761904761905,42.857142857142854,61.904761904761905,47.61904761904761
Ismael Casas,2001-03-07,11.4502,FC Fuenlabrada,Primera Federación - Grupo II,-0.4770629784380794,0.14437178437081905,-0.018036923358408438,-0.052999086669113016,34.61538461538461,57.692307692307686,50.0,42.30769230769231
Hiroto Uemura,2001-08-26,22.5875,Júbilo Iwata,J1 League,0.460444636635486,0.13591952006346686,-0.4282673415685332,-0.053059544356529334,75.0,57.14285714285714,17.857142857142858,42.857142857142854
Federico Vera,1998-03-24,12.3233,CA Independiente,Liga Profesional de Fútbol,0.29277572962395837,0.27333726057040875,-0.46215327406354767,-0.05374578620416172,61.53846153846154,76.92307692307693,13.461538461538462,42.30769230769231
Fernando Fonseca,1997-03-14,16.5417,Avs Futebol SAD,Liga Portugal Bwin,-0.26502060206320677,0.4842133469931985,-0.37925144625480967,-0.05419259977968624,34.78260869565217,78.26086956521739,30.434782608695656,43.47826086956522
Manolis Saliakas,1996-09-12,16.828,FC St. Pauli,1. Bundesliga,0.8631873418741555,-0.32691478712404254,-0.24994307209601008,-0.05425708956178832,90.0,30.0,45.0,55.00000000000001
Maga,1999-04-19,19.5054,FC Penafiel,Liga Portugal 2,-0.42836655761573994,0.07733455664183134,0.009533356039635205,-0.05431620648067119,27.27272727272727,54.54545454545454,63.63636363636363,50.0
Jesús Clemente,2000-09-08,18.1942,FC Andorra,Primera Federación - Grupo I,1.0414639748837042,-0.816619622936517,0.051496977114257214,-0.05435043334962436,95.45454545454545,13.636363636363635,54.54545454545454,40.909090909090914
Danilo Veiga,2002-09-25,13.8183,CF Estrela Amadora SAD,Liga Portugal Bwin,-0.5700582564958462,0.24312130141000324,-0.058701960929850625,-0.05533507822410089,21.73913043478261,65.21739130434783,60.86956521739131,39.130434782608695
Patrick Göbel,1993-07-08,10.684,Borussia Dortmund II,3. Liga,-0.032890224141781554,0.3548691580435893,-0.38454283100732883,-0.05541811346639803,55.172413793103445,75.86206896551724,24.137931034482758,48.275862068965516
Mykhaylo Protasevych,2004-11-20,8.0726,NK Veres Rivne,Premier Liga,-0.5917527231075984,0.1549002103711937,0.01752576761350176,-0.0562488755655261,18.75,68.75,59.375,40.625
Eisuke Watanabe,1999-11-03,15.701,Kagoshima United,J2 League,0.13467999869704092,0.36010154180757215,-0.465907314396786,-0.05668675210649529,63.888888888888886,72.22222222222221,25.0,44.44444444444444
Nemanja Doderovic,1993-09-18,12.452,FK Jedinstvo Ub,Super liga Srbije,-0.9612650320417029,0.15350610281168478,0.18176466826653026,-0.05673176970431229,5.263157894736842,63.1578947368421,63.1578947368421,52.63157894736842
Jano ter Horst,2002-06-19,21.7044,Preußen Münster,2. Bundesliga,-1.0518581210236337,0.43001283308633714,0.006790020979380085,-0.05681162318378774,15.789473684210526,68.42105263157895,47.368421052631575,42.10526315789473
Rory Feely,1997-01-03,12.9644,AFC Barrow,League Two,0.28151201246859786,0.46269025393650043,-0.611703594402758,-0.05702262610974639,71.42857142857143,85.71428571428571,11.428571428571429,40.0
Oiva Jukkola,2002-05-21,10.1168,Ilves Tampere,Veikkausliiga,-0.3780074741320251,-0.859558028666523,0.7094265762710004,-0.0572048455377379,28.57142857142857,14.285714285714285,100.0,35.714285714285715
Lorenzo Caferri,1999-04-26,14.1909,AS Giana Erminio,Serie C - Girone A,-0.4237130425754066,0.15279425811033504,-0.05839123585955289,-0.05754067431326286,29.629629629629626,62.96296296296296,51.85185185185185,40.74074074074074
Jordan Cullinane-Liburd,1995-05-23,8.3382,Tamworth FC,National League,-1.1655355723896423,0.8426662841747727,-0.26588414620915113,-0.05782178081087608,5.405405405405405,89.1891891891892,37.83783783783784,54.054054054054056
Albin Granlund,1989-09-01,12.7031,FC Inter Turku,Veikkausliiga,1.2695310062356386,0.14896100126226752,-0.809643016845165,-0.0582968058914029,100.0,71.42857142857143,14.285714285714285,28.57142857142857
Emanuel Brítez,1992-03-26,8.4947,Fortaleza Esporte Clube,Campeonato Brasileiro Série A,-0.9558467075025797,0.6319638682754216,-0.19736430498510285,-0.05879592484741469,14.285714285714285,80.0,37.142857142857146,42.857142857142854
Michael Smith,1988-09-04,15.8593,Yeovil Town,National League,0.940476448533997,-0.34044638703602803,-0.284932372218765,-0.059280513254254624,91.8918918918919,35.13513513513514,29.72972972972973,51.35135135135135
Nicolás Fernández,1999-08-03,24.8856,Audax Italiano,Primera División de Chile,-0.6782923011582593,0.326396007086658,-0.08632273390629984,-0.0602650880091565,23.809523809523807,76.19047619047619,57.14285714285714,42.857142857142854
Hansel Adjei-Afriyie,,12.3756,FC Southampton U18,U18 Premier League ,0.9561463192759854,-0.4183641263496921,-0.23378061412596526,-0.0603994567238795,92.3076923076923,38.46153846153847,38.46153846153847,53.84615384615385
Yusuke Segawa,1994-02-07,10.0792,Kawasaki Frontale,J1 League,0.2973161155250364,0.09091702445740923,-0.3402745593395989,-0.06183937003771898,67.85714285714286,50.0,28.57142857142857,39.285714285714285
Rendijs Sibass,1997-05-01,14.7862,FK Metta,Virsliga,0.5728375717973292,-0.9943781377726311,0.3809099710214178,-0.06205534690131696,70.0,10.0,70.0,60.0
Márk Szécsi,1994-05-22,8.0924,Debreceni VSC,Nemzeti Bajnokság,0.033220486636419896,0.0662916910396953,-0.205778254705892,-0.06275402542647407,53.84615384615385,61.53846153846154,38.46153846153847,46.15384615384615
Daniel Krezic,1996-05-03,9.584,IK Oddevold,Superettan,-0.7142289492789434,-0.9586564241678073,0.9235727671456473,-0.06276779309897992,13.043478260869565,8.695652173913043,100.0,56.52173913043478
Panagiotis Deligiannidis,1996-08-29,19.7824,Panserraikos,Super League 1,0.5819505174161302,-0.2737741520838016,-0.1852345087874737,-0.06278637870046767,84.21052631578947,42.10526315789473,47.368421052631575,47.368421052631575
Tommaso Cassandro,2000-01-09,11.932,US Catanzaro,Serie B,0.2618691264248605,0.0037138887646166684,-0.2601031851828979,-0.06337274697971612,65.625,65.625,25.0,37.5
Miracle Adewole,2007-12-22,8.0245,Tottenham Hotspur U18,U18 Premier League ,0.26529513631274104,-0.30463994118118587,-0.022253455428978525,-0.06357900709390717,61.53846153846154,46.15384615384615,61.53846153846154,46.15384615384615
Guillermo Varela,1993-03-24,10.8947,Flamengo Rio de Janeiro,Campeonato Brasileiro Série A,-0.029791756033885047,0.6169907436143857,-0.6100827327082853,-0.06454882066047044,54.285714285714285,77.14285714285715,11.428571428571429,40.0
Carlos Cabello,1997-09-22,9.2864,Universidad César Vallejo,Liga 1 Apertura,0.1745067570645078,-0.3877509222198766,0.08025188408425969,-0.06469812352613838,51.724137931034484,34.48275862068966,72.41379310344827,44.827586206896555
Givairo Read,2006-06-02,11.869,Feyenoord Rotterdam,Eredivisie,-0.19259557898131327,-0.14356207452683525,0.05244679720076312,-0.0651647831403116,42.10526315789473,42.10526315789473,73.68421052631578,47.368421052631575
Carlos Albarrán,1994-01-15,14.8841,FC Córdoba,LaLiga2,-0.1903404086034022,0.30025583423920715,-0.2946266397354159,-0.0655605276178951,39.39393939393939,75.75757575757575,27.27272727272727,36.36363636363637
Diogo Mateus,1993-02-13,8.1332,Guarani FC (SP),Campeonato Brasileiro Série B,0.9693578656364795,-0.03623854785566194,-0.5495306950209364,-0.06610073138160716,90.0,46.666666666666664,13.333333333333334,46.666666666666664
Florian Haxha,2002-04-06,12.5075,SV Kapfenberg,2. Liga,-1.0442379504440669,-0.1861769007150455,0.4610776506377555,-0.06652456255208933,14.285714285714285,35.714285714285715,85.71428571428571,50.0
Finn Tonks,2005-02-25,8.7083,Torquay United,National League South,-0.17299005183368818,-0.3379209862736464,0.18964033344233144,-0.06753220551346473,50.0,45.83333333333333,70.83333333333334,45.83333333333333
Vasile Mogoș,1992-10-31,8.6851,CFR Cluj,SuperLiga,0.36218907676341355,-0.11259586282617615,-0.22597506642778512,-0.06865951652898224,72.0,44.0,32.0,36.0
Herman Johansson,1997-10-16,20.786,Mjällby AIF,Allsvenskan,-1.286480338179348,0.26948615627647143,0.20942270352302428,-0.06873569635374366,12.5,54.166666666666664,70.83333333333334,45.83333333333333
Kris Twardek,1997-03-08,17.476,Atlético Ottawa,Canadian Premier League,-1.1730082910230586,0.4591909486923015,0.01117804903450302,-0.06885470409677988,11.11111111111111,88.88888888888889,66.66666666666666,44.44444444444444
Rafik Belghali,2002-06-07,13.1195,KV Mechelen,Jupiler Pro League,-0.1754553075163299,-0.43920866897407285,0.26655865730547945,-0.06886269985672569,47.61904761904761,28.57142857142857,80.95238095238095,47.61904761904761
Patrick Aguilar,2001-07-10,19.0153,FC Eilenburg,Regionalliga Nordost,0.07815614712014138,0.46432457570014013,-0.550366640108561,-0.0695201571297751,78.57142857142857,71.42857142857143,28.57142857142857,64.28571428571429
Maksim Nenakhov,1998-12-13,14.346,Lokomotiv Moskau,Premier Liga,0.2761765861625518,0.05059073170232664,-0.31695546244930134,-0.06968788477386091,62.5,53.125,28.125,37.5
Filip Wojcik,1997-04-11,10.9121,Motor Lublin,PKO BP Ekstraklasa,0.3913471913359014,-0.725690877568469,0.2351464609756822,-0.06990646144272684,78.94736842105263,10.526315789473683,57.89473684210527,47.368421052631575
Jae-won Hwang,2002-08-16,17.3575,Daegu FC,K League 1,0.11674577131027052,-0.3668793321022762,0.07771051732789494,-0.07008887917618983,65.0,25.0,60.0,45.0
Andrey Malykh,1988-08-24,10.3165,FK Orenburg,Premier Liga,0.15378288820924532,-0.2116084398818608,-0.06133785377155079,-0.07090841051400006,50.0,37.5,46.875,34.375
Peder Vogt,2000-02-11,14.8688,Mjøndalen IF,OBOS-ligaen,-0.47356800983513836,0.20539104189174742,-0.11060434757742632,-0.07259869371475793,15.0,65.0,50.0,50.0
Joe Mendes,2002-12-31,16.7617,FC Basel 1893,Super League,0.38075791090451233,-0.8360687285169417,0.31796322810329813,-0.07338902015354294,81.25,18.75,75.0,50.0
Iyad Hutba,1987-11-20,11.8276,Maccabi Bnei Reineh,Ligat ha'Al,0.7294982992449963,0.1719216773813373,-0.6218430111237829,-0.07375710807323502,86.66666666666667,46.666666666666664,13.333333333333334,53.333333333333336
Luiz Felipe,1998-01-27,9.7238,AA Ponte Preta,Campeonato Brasileiro Série B,-0.2586396908496999,0.46711455315615835,-0.4133938381609773,-0.07426507173772437,36.666666666666664,83.33333333333334,26.666666666666668,43.333333333333336
Alessio Castro-Montes,1997-05-17,9.5044,Royale Union Saint Gilloise,Jupiler Pro League,0.5068980769638582,-0.5931187798389527,0.07084395696795431,-0.07433217691528232,76.19047619047619,19.047619047619047,71.42857142857143,42.857142857142854
Arnaud Souquet,1992-02-12,8.1976,Chicago Fire FC,Major League Soccer,0.5902046004413152,0.23460741728768011,-0.613004274931931,-0.07569840758041786,86.48648648648648,64.86486486486487,8.108108108108109,51.35135135135135
Nils Teixeira,1990-07-10,10.2261,Eintracht Hohkeppel,Regionalliga West,0.9603379830852994,-0.3691420887846563,-0.3087737430992096,-0.07608031885221414,95.0,35.0,40.0,50.0
Bünyamin Balcı,2000-05-31,8.0648,Antalyaspor,Süper Lig,0.8402461170679993,-0.3291805469876033,-0.2868958128089688,-0.07626708379609723,100.0,27.27272727272727,31.818181818181817,45.45454545454545
Federico Barrandeguy,1996-05-08,26.5402,Rampla Juniors FC,Primera División Apertura,-0.298083923671365,0.5153083016823803,-0.4385995539403644,-0.07662867841860391,34.54545454545455,80.0,16.363636363636363,38.18181818181819
Basile Vroninks,2006-11-20,16.8636,RSCA Futures,Challenger Pro League,-0.3335311690112142,-0.34058092790409655,0.2383950719052198,-0.07863177621132772,27.77777777777778,33.33333333333333,72.22222222222221,38.88888888888889
JP Chermont,2006-01-18,20.8801,FC Santos,Campeonato Brasileiro Série B,-0.025749013565531016,-0.14900140776952647,-0.047444130240090726,-0.0786501540404813,53.333333333333336,43.333333333333336,53.333333333333336,40.0
Daniel Rabanter,1993-01-31,13.5187,SpVgg Hankofen-Hailing,Regionalliga Bayern,-0.03774157382656079,0.033205435768088064,-0.18386281573947957,-0.07866467932924716,56.25,56.25,37.5,43.75
Julio González,1992-06-28,26.4152,Sportivo Ameliano,Primera División Apertura,-0.16547806573841362,0.5645464620265294,-0.5430758403028524,-0.07988847957468104,41.81818181818181,83.63636363636363,10.909090909090908,36.36363636363637
Giacomo Zecca,1997-07-06,12.6214,SEF Torres 1903,Serie C - Girone B,-0.812076535792362,-0.12971550198151055,0.2841610482711493,-0.07994326112998391,16.666666666666664,46.666666666666664,76.66666666666667,46.666666666666664
Ilmari Niskanen,1997-10-27,11.3023,Exeter City,League One,-0.41842192800822936,-0.40714019191271483,0.32445338036715166,-0.08017943160587782,30.303030303030305,24.242424242424242,81.81818181818183,42.42424242424242
Owen Cochrane,2004-09-03,9.1592,Maidenhead United,National League,-0.6831635129615162,0.49174329055214255,-0.25921819979494254,-0.08117074080677751,21.62162162162162,78.37837837837837,40.54054054054054,48.64864864864865
Heidar Aegisson,1995-08-10,10.688,Stjarnan Gardabaer,Besta deild,0.5368200871771767,0.0685308189437569,-0.4724591774722523,-0.0812568257967633,80.0,53.333333333333336,20.0,33.33333333333333
Ngufor Anubodem,2004-05-01,10.2573,FC Schalke 04 II,Regionalliga West,-0.41867753324413176,-0.05349636041996484,0.04632981106504966,-0.0816108178165417,30.0,50.0,65.0,45.0
Fabian Wohlmuth,2002-06-25,16.0352,SV Ried,2. Liga,0.12819934618174686,-1.5377186435502057,0.9568322864954073,-0.08198712708328926,64.28571428571429,7.142857142857142,100.0,42.857142857142854
Agostino Rizzo,1999-03-24,18.8014,Cavese 1919,Serie C - Girone C,-0.4357352241924715,-0.2464035409290141,0.20060062252576522,-0.08311800402705488,45.45454545454545,36.36363636363637,72.72727272727273,45.45454545454545
Bastian Frölich,2000-03-08,19.6877,1. Göppinger Sportverein,Regionalliga Südwest,0.6386027699281053,-0.4109471944539672,-0.14897438577281674,-0.08314943767103497,88.88888888888889,27.77777777777778,50.0,38.88888888888889
Reghan Tumilty,1997-02-26,15.5703,Hamilton Academical FC,Scottish Championship,-0.38657356345098315,-0.20007697232837432,0.14250519346853444,-0.08321431594428715,44.44444444444444,55.55555555555556,55.55555555555556,66.66666666666666
Yuki Omoto,1994-09-24,20.4323,Roasso Kumamoto,J2 League,0.5390674354091262,-0.7462848601521175,0.15483247183630752,-0.08371160164507747,75.0,11.11111111111111,66.66666666666666,41.66666666666667
Younes Boudadi,1996-01-23,12.1559,Hartford Athletic,USL Championship,0.11090292091656326,-0.17648325775777218,-0.10035311925267498,-0.08474745969561134,56.75675675675676,40.54054054054054,48.64864864864865,40.54054054054054
Yan Valery,1999-02-22,21.3702,Sheffield Wednesday,Championship,-0.5463755067890113,-0.38627525008145625,0.3548406845653773,-0.08479313083189215,25.0,25.0,75.0,44.44444444444444
Salem Suliman,1997-04-13,8.9511,Al-Orooba FC,UAE Pro League,0.44798765448643246,-0.3144446627287142,-0.14481511174581424,-0.08562490134337986,80.0,40.0,60.0,50.0
Mario Situm,1992-04-04,8.2368,US Catanzaro,Serie B,0.25488401383509807,-0.2342487719654648,-0.123626842821776,-0.08664234669069225,62.5,34.375,40.625,34.375
Andreas Oggesen,1994-03-18,14.655,SönderjyskE,Superligaen,0.6431448352358246,-0.46478052269116626,-0.11788380143499344,-0.0870919265404903,81.81818181818183,36.36363636363637,36.36363636363637,54.54545454545454
Tobías Rubio,2004-07-27,8.0054,Defensa y Justicia,Liga Profesional de Fútbol,0.3948794823777936,-0.22449825830479914,-0.19648263286748904,-0.08801567872149105,65.38461538461539,32.69230769230769,51.92307692307693,40.38461538461539
Fabio Kaufmann,1992-09-08,9.4239,Eintracht Braunschweig,2. Bundesliga,-1.4669127515610083,0.49181227652422554,0.0732585697802597,-0.08828189712760587,5.263157894736842,78.94736842105263,68.42105263157895,36.84210526315789
Cammy Ballantyne,1997-04-13,12.7782,Greenock Morton FC,Scottish Championship,-1.1392985800991817,1.1974646097237034,-0.6214840360493947,-0.08841491883876784,11.11111111111111,100.0,33.33333333333333,55.55555555555556
Mattia Novella,2001-01-25,21.1903,Potenza Calcio,Serie C - Girone C,0.7465502941246605,-0.3514456092981514,-0.2565559747949655,-0.08914609308715538,86.36363636363636,22.727272727272727,27.27272727272727,40.909090909090914
Corey O'Keeffe,1998-06-05,24.5508,FC Barnsley,League One,0.08662595752415374,-0.8400984440559446,0.4162523929008773,-0.08939568710935503,57.57575757575758,9.090909090909092,84.84848484848484,39.39393939393939
Juan Quintana,2000-01-04,10.5991,CA River Plate Montevideo,Primera División Apertura,-0.8472792921604615,-0.13693053565408383,0.28380989002170987,-0.0896670954012522,14.545454545454545,41.81818181818181,76.36363636363637,34.54545454545455
Kelechi Nnamdi,2006-03-22,10.7237,First Vienna FC,2. Liga,0.20129769027688374,-0.08075662478449872,-0.2262725813384176,-0.08982794222148574,71.42857142857143,50.0,35.714285714285715,35.714285714285715
Zohar Zasano,2001-11-21,14.7391,Beitar Jerusalem,Ligat ha'Al,-0.09400060078047996,-0.49025613388322997,0.22320621684066674,-0.08994696943692643,53.333333333333336,26.666666666666668,80.0,46.666666666666664
Óli Valur Ómarsson,2003-01-09,9.3009,Stjarnan Gardabaer,Besta deild,1.0660407223506299,-1.1402150051834539,0.21128796145495327,-0.09078752468935386,100.0,6.666666666666667,80.0,26.666666666666668
Mimeirhel Benita,2003-11-17,16.8888,Heracles Almelo,Eredivisie,-0.6778736044492563,0.44454761227726536,-0.2476774427156528,-0.09143790581485217,21.052631578947366,84.21052631578947,31.57894736842105,42.10526315789473
Georgios Vagiannidis,2001-09-12,18.7612,Panathinaikos Athen,Super League 1,0.16749129087298847,-0.32140318098509957,-0.029502644083000518,-0.09226904500753738,52.63157894736842,26.31578947368421,68.42105263157895,42.10526315789473
Wataru Harada,1996-07-22,23.7162,Sagan Tosu,J1 League,0.5170823742673037,-0.19282485967892243,-0.28500078605639045,-0.09232257975953781,78.57142857142857,32.142857142857146,32.142857142857146,35.714285714285715
Dominik Kostka,1996-05-04,15.4128,FK Mlada Boleslav,Fortuna Liga,-0.11957335916004173,-0.21687139990712695,0.016619560635062813,-0.0923408595137245,59.25925925925925,40.74074074074074,55.55555555555556,51.85185185185185
Juan David Cuesta,1997-11-21,47.4538,Once Caldas,Liga Dimayor I,-0.08753601963425174,-0.024760316085038057,-0.14729159404708048,-0.09245453187779988,46.34146341463415,48.78048780487805,48.78048780487805,48.78048780487805
Jo Stålesen,1999-08-14,18.3354,Egersunds IK,OBOS-ligaen,0.12767388257062243,-0.21658002611900357,-0.09431032818502981,-0.09270788031079016,70.0,40.0,55.00000000000001,45.0
Efraín Navarro,1999-08-12,33.3972,Alianza Fútbol Club,Liga Dimayor I,0.06596280674138322,-0.037829294030565785,-0.20625638927968343,-0.09286306673827892,60.97560975609756,46.34146341463415,41.46341463414634,46.34146341463415
Alexander Medina,1999-09-11,17.8644,Imbabura SC,LigaPro Serie A Primera Etapa,-0.23237852042773222,-0.2540051550461079,0.09330787183009233,-0.09338896602814264,35.0,30.0,65.0,50.0
Darragh Power,2000-12-29,32.5527,FC Waterford,Irish Premier Division,-0.44377506708743003,0.2785456017045209,-0.22708100313200844,-0.0934505042303075,26.666666666666668,66.66666666666666,46.666666666666664,53.333333333333336
Nikita Ullrich,2008-01-22,10.5347,Arminia Bielefeld U17,U17 DFB-Nachwuchsliga,-0.3758021890426699,0.17789507108420333,-0.18118061446681438,-0.09442843943912929,22.857142857142858,68.57142857142857,40.0,40.0
Jurrien Timber,2001-06-17,15.0929,FC Arsenal,Premier League,-0.22383653846815468,-0.4771808142764392,0.25858862109782393,-0.09541571319636388,28.000000000000004,20.0,76.0,52.0
D.J. Taylor,1997-08-26,14.4771,Minnesota United FC,Major League Soccer,-0.9919076129018916,0.5383507893535533,-0.19076538252640107,-0.09580316844351516,8.108108108108109,78.37837837837837,37.83783783783784,48.64864864864865
Markus Schwabl,1990-08-26,19.1874,SpVgg Unterhaching,3. Liga,-0.25579096680857194,0.35503403283672125,-0.37617270665311675,-0.09617399986276451,34.48275862068966,79.3103448275862,27.586206896551722,44.827586206896555
Calogero Rizzuto,1992-01-05,9.7364,1. FC Saarbrücken,3. Liga,0.1234993961817377,-0.4866867638107083,0.10761224165636324,-0.09721497935203688,58.620689655172406,17.24137931034483,65.51724137931035,41.37931034482759
Nicolas Previtali,2004-11-20,10.704,AS Giana Erminio,Serie C - Girone A,0.06121851757614449,-0.10057715585209548,-0.16546199004005985,-0.09741619655103145,55.55555555555556,44.44444444444444,44.44444444444444,37.03703703703704
Omar Mendoza,1988-10-28,20.8769,Querétaro FC,Liga MX Apertura,-0.5799508119434856,0.30246146471077145,-0.19551927581945228,-0.09811232385868067,26.31578947368421,68.42105263157895,47.368421052631575,52.63157894736842
Marco Gölz,2001-07-10,11.7605,FV Illertissen,Regionalliga Bayern,-0.1825496049596071,0.18578523653144924,-0.28320392200740174,-0.09892685310924497,43.75,62.5,31.25,37.5
Kane Wilson,2000-03-11,17.2306,Derby County,Championship,-0.4100519699853432,-0.587925614205219,0.41964925987797386,-0.09894219202380707,38.88888888888889,22.22222222222222,80.55555555555556,41.66666666666667
Cormac Daly,2007-03-17,8.6467,Nottingham Forest U18,U18 Premier League ,-0.4892688278962228,-0.7130354179738746,0.5510755101814061,-0.09943218228846788,30.76923076923077,23.076923076923077,84.61538461538461,38.46153846153847
Nicolás Cardona,1999-02-11,11.4386,Miami FC,USL Championship,-0.4190017551477009,0.476488636728048,-0.40538693482249266,-0.0994534488448451,29.72972972972973,81.08108108108108,24.324324324324326,37.83783783783784
Gabriele Pagliai,2002-01-15,26.2099,AZ Picerno,Serie C - Girone C,0.6599722617118396,-0.19475670089047664,-0.36423967470753027,-0.10007824658768752,81.81818181818183,45.45454545454545,22.727272727272727,36.36363636363637
Martín Montoya,1991-04-14,10.4159,Aris Thessaloniki,Super League 1,0.2686394074105777,-0.2743407818485287,-0.12924081504503307,-0.10044975893513439,68.42105263157895,36.84210526315789,52.63157894736842,36.84210526315789
Carlos Giménez,2003-02-18,9.8077,Atlético Madrid B,Primera Federación - Grupo II,1.1335587566387737,-0.054745453622275383,-0.6849069269824848,-0.10065727458215976,92.3076923076923,46.15384615384615,11.538461538461538,38.46153846153847
Jorge Espejo,2000-07-28,11.7567,Deportes Cobreloa,Primera División de Chile,0.2808992047716961,0.01584601436976608,-0.36127646966062044,-0.10084846536352185,76.19047619047619,52.38095238095239,23.809523809523807,38.095238095238095
Chrisnovic N'sa,1999-01-28,10.175,Östersunds FK,Superettan,-0.6204194062907291,0.47357927109522996,-0.31912622357912723,-0.10193793698542263,30.434782608695656,73.91304347826086,26.08695652173913,52.17391304347826
Jordy Monroy,1996-01-03,9.7787,Independiente Santa Fe,Liga Dimayor I,-0.9929342430806516,-0.8184230575570843,0.850923863328559,-0.10211918026325825,7.317073170731707,17.073170731707318,95.1219512195122,43.90243902439025
Takahiro Yanagi,1997-08-05,24.2092,Fagiano Okayama,J2 League,-0.2714077704793308,-0.6850936285396482,0.42633743072426805,-0.10221248025882237,38.88888888888889,19.444444444444446,80.55555555555556,38.88888888888889
